"project","relative_path","file_type","size_bytes","sha256","status","proposed_action","risk"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-payfast-gateway.php","php","6862","E9D8972682086B4EF7A5BBCD48268D195CE384774D722CB702B2466836218E8B","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-payfast.php","php","1118","E2F8E319C96E7E6EEA3681D4427C27ACC7AE6DCC102F567C6719A5211AA27C5E","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-payout-export.php","php","5227","29FC16B641A0E14A009E426E868784DF05EC84C74580DE41912A7BC9E6F917B1","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-payout-scheduler.php","php","2789","6B1F7E587442ABD1B6050FA30E7AD2D1503196EDCBCDD8A43CA33E24E106AD2B","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-plugin-manager-bridge.php","php","1579","651B9C6F5DF8F7145A494BD9BBAEFCE0C9BF3B0F276AF515C65ECADE599A3E49","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-referrals.php","php","3777","938B5C63CA8EFC71E234392ADE7CDAC62F2BBC79ADF2273A6F3F9A5D7890CF63","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-session-reminders.php","php","7981","900FC49147184450B7AE4C67C133DEE6FEC5C84995A6941A24E6F924E115B936","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-woocommerce-catalog.php","php","4228","EE10398A030EADE1D673ABD1C85068E776C502BE407DD4019594F58DA1832E5E","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/integrations/class-ngc-workflow-spec-registry.php","php","14254","00C135FD51445406D728FE8566E57659431FAA55246EB34A99215B8DA6031DED","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/matching/class-ngc-smart-matching.php","php","25024","876D14686D4A1ABCC05975D381C570B872D0EE8EBB121BDC823F9016B8EF09B1","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/matching/class-ngc-tutor-cpt-source.php","php","10916","3C3024013C9FF797DD166A628BF2281A9F0381407EC4BCCEFE58D93C3000DE94","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-admin.php","php","5308","5A2A25EFD123289DFB4498BA8AEC004153D7F7A7298E96134AB0FEF49E31DD2D","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-ai.php","php","5596","85FB1D2488CBDA2ADEE74DB0F9E3030865BEBE7C0AD790C9DAAB62800FE59D6D","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-bookings.php","php","5408","07A43D10878785D1707AF58D80551CF1542D58A42423438B09996C51DB310FB9","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-dashboard.php","php","8223","2E203F091E45FB4DF21A29F80FBED0CC01D49C5A270FF7186ED9ED870D57E6D8","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-finance.php","php","3705","F0F3B70CD1559B0DC7C0CA043DDD66139FAFFB15AA6B9A17B04DFE97BA7E6EB2","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-legacy-alias.php","php","2208","35F725E698CDFC961607AB2D3E6576F7BE720931BEB113152C36B96E494D4B86","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-marketplace.php","php","2406","80023D09D93E29D0F74C069A422FD2C4A715941E917D5F729D62C5CEF32100E2","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-matching.php","php","6069","EDCD07B405C8EDAEF43A7ABE4573EDB45BDC5D41777D40E7E3E6F10371DA19B7","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-page-forms-registry.php","php","2102","09C1D39A22DC53706EF0FFFE3BADE773A3D186D5DDEC343C5F923BB2DCC66B57","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-platform-services.php","php","9436","646D7147361C4CD228CDF7C737CF5FFD809BA2216423DCE5D8CCD9F75E0C98A7","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-platform.php","php","8810","D3AB2000B849C78393BE0A8A72094F6D940ED41C71101E5D32083CDBB31A6E24","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-reviews.php","php","2682","1737D8E0F2EB70235402367B060C47DF9FCD471D57A1EF612587743A8DF73AFC","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-section-cms.php","php","2815","F73B2CC0C50211072F22693479E5E2F91442E12972561B22D38261097E5942B8","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-studio.php","php","24920","BD5F18D0C6ADF005E7422675E2F094D0058625C730DE7B234BCAFC5EAFC052A1","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-system-log.php","php","1872","7DFE25A87E7345216908C97971E876F669960003E94F1E8C2C464ECB6EB61BE7","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest-tutor-calendar.php","php","3592","9B4DA7460EB28362216016CE5811D2B07EACC2B96F61DC3785511BC8C4BE0AB4","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/rest/class-ngc-rest.php","php","3103","03D42ED022A0E138BFD65AD9859435F5FCF50C1277EE32024BE01CA88E899B12","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/shortcodes/class-ngc-shortcodes.php","php","21001","40B5DC4129DE89AE96220532891D046B20B775226B912A7D20C3326D738C8D42","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-compiler.php","php","4483","A311810DCC8AC5DC3630F4F9F6FC316BB31D44F328618005F121D107518A4133","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-dashboards.php","php","14704","911AFCB1A3F2BB9BF97653B668937464E71DD3859F81FA1F5407FC872A3BA34A","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-email.php","php","4696","B4691ABEDF9DF08D770F8D8BF679AE5803D1351A205FCE25EF64391524502213","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-engine.php","php","21383","C41EA4CEDE4CB5A0D9F5D54D2EA42972220DED6BB70BC8A2C1957C7A2785C17C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-event-bus.php","php","1580","A0F1B9CFEE79208073E66F915031851D04427B6DEB406D10173A8201C589D614","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-forms.php","php","11819","ED9F301A9431A32AA32F8FF68FBBE9D571586936B9E1AB8EF82412EE6489F106","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-notifications.php","php","5208","5E194C268B5BE14305BCDB3B6AF0907B4F773C6BCDD3C98C6809C1AE051569DE","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-repository.php","php","31324","DFCB83EA827763AA9A8A7C356DA7C8A8D5D0879BD65AF188B74370212E840A20","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-runtime.php","php","5736","1ABB9215EF65E69A16E3C652301244125D4C2C14E4BDF76722029882CF98F048","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-simulator.php","php","1792","9E09F474D8DA1852676F54C45BCB29E9779717C5D1EA159D4512BBE29DE41B6C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-stream.php","php","4223","31DBA50D475387AE99FC086415FB80F94430ACF0D2D38A14F5328CD177BE9ED3","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-templates.php","php","8973","9DFF806248844A6E15B8D8A35ABCC7E84E8F7A265D2A73A565DBE6D755283582","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-triggers.php","php","5410","F009172E3916D538B873FA3B2FC60941202607295B4217B22584727C7E4FF29C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio-verification.php","php","2594","0866365C8626EAC55F8F2E79FD7A8A3C30031764AF077214054BF5ADE2F87B9E","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/studio/class-ngc-studio.php","php","3696","A1A4AE18886ABD593B07B3CE7DC74F2C82F288CB248574501DB7EE8923D672A1","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-component-registry.php","php","3938","4F4E960AD136A96E14882FFE7A769D68628B23A98C1671C9C598000DDB869146","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-data-provider.php","php","2408","3D2027B8B38F8E843439019ACB312C826036AB288674554118C2D4E109A5270C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-duplicate-detector.php","php","2929","2B23E0CA024140415625031A214C76E0B24247E0AE3D9296A25007CDD3C53D03","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-import-scanner.php","php","5103","63CEC2718353C9FB149AAFCBEB661510CDA28AC284169CFED27482518C2770E5","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-library.php","php","3526","FF5B2B6CFFEA7A1ADB25B6C5A4168A81AAF5804CC322920BC50FD7BAB6D379A3","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/class-ngc-ui-provider-registry.php","php","2565","0A30F9BAB725F61B95917E580631C56DA7FDAA08C749338F43D4B12D8DD639C0","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-analytics-data-provider.php","php","1912","42F97B140DD6349B55F2ED8155DD9DFDB2E11AB181CE889CB01818C2B7F174BB","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-booking-data-provider.php","php","2344","2CE8C4DACEFC9BFD7B2BB7A5663C83EF224CEB024FDA7A4D5619AC93BD1AB00B","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-calendar-data-provider.php","php","1456","F8143A57BDAC111062AAC58ED42757D6BEDD218D6CACD1652D246D979FFCDEA0","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-company-data-provider.php","php","1824","F4F1D10B6C6F6597A9FDF5AA255EE65C969E5B9F5BFCB0345E7ECE419EDBD969","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-dashboard-data-provider.php","php","1835","DE4C1BD109D75F12134D809A223BDAEABBB42699CC1E4DA3A9699FAEBB158E5E","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-gamification-data-provider.php","php","1775","A78C98344D2959E0B7D387A9DB07F8FDE5C7AB952CA9CA52469B02075AC651F4","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-page-content-provider.php","php","2687","B268551A7B44B7E9D9957B0D3779BDB76F482E903CF4D8819FE0763AA3ED10E4","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-pricing-data-provider.php","php","2032","6A633B5B7862BB27BD00DF503DD00892B6B447ED3BE91C1FDBEC4CC7BD01BE7C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-review-data-provider.php","php","2265","72C5A904CB512595F07894AA062AD7CD218AC5761BC9805803CC10887BED30D2","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-subject-data-provider.php","php","2068","843F6E962C9C085FABF0487A1E4825FF07AA1DCF514E731B8CF5BFC1E08FBC56","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/ui-library/providers/class-ngc-ui-tutor-data-provider.php","php","4109","8E4A3E83A20CF51E0407B316B11B885C772462E822550658490FA623B2F737DE","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/workflows/class-ngc-workflow-email-templates.php","php","13012","AF141208FDE6EF77C2AABFF1C56A2E0CC4B47F6FAF6E554FF3D465A3539504B5","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/workflows/class-ngc-workflow-integrate-executor.php","php","7482","689A8A4A5332C7FC03278A399619EB234ABCCE44245A3B819C5B9270AAE6488C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/workflows/class-ngc-workflow-orchestrator.php","php","23444","C8E1CA30D9B01A71BEC3E87A31F8DC8D84D8B2A05735DE87C61B0081CC991F88","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/includes/workflows/class-ngc-workflow-retry-queue.php","php","3114","E2229C776D22CC2BCAC8F0E2228177F722DA79A3691EE1AC1C0B84A1120503E7","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/INTEGRATION_REPORT.md","markdown","7765","9CC47DCCBBBF1055F7EA5C7C1BF3C1F4DEB955AE49D7E7180F1F09A0488B457C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/nextgen-tutors-woocommerce-products.csv","other","3435","4524C3EA0B624D261133DDE34DF7F53EBF4B859F71AF3F39681AF1FB235BA3FD","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/nextgentutors-workflows.php","php","1278","979D4320E09A56672527CF5677681B5BF2640036E219C17B613419763B3207EC","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/README.md","markdown","1291","9ABBDBC0C20D606053F57DDF96902AC4BF92E2314443C6B89B90645A3BE4DA1F","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-01-tutor-onboarding.json","json","1467","31E75D3B1DE6A8983B213E185FB3CAFC9D43C9E1A4D0241D760235C9E1CAEC7B","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-02-booking-payment.json","json","1433","456B13C855DD318C571115504EDC1AD9DA7A331D7668A2ABFEAEF8278454E13D","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-03-reminder-notification.json","json","1196","D2D972296C764B5D80D941BBC7D5E581A8CB345228C7E5D15259730039AD1173","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-04-review-rating.json","json","1300","F873440424D0638425A4ABDDD48660CBC06ABBCA46883330FCE277E0AA23089A","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-05-tutor-payout.json","json","1375","E1E82D4E4D25EF1107BFCDBB4B24407920BBC165AD66AF8180B48D35E6F8A331","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-06-lead-intake.json","json","648","0629213923C1925A7AAFC98584298D00F2D7FD848CFE2D8815EA9ECAB4E4AEEA","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-07-booking-confirmed.json","json","592","B7710EC6FE26E84C564B4FD4C26EE78926ABE1601259900035E504958360B46C","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-08-payment-complete.json","json","669","86BE460835DBB8C3E66C50BA0B5CE9D4109E23BBD9282745B7309A78F06F5399","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-09-automated-matching.json","json","749","CB6524E1A721E5E7129FE0FD8B13B6D8451ED23A2BAB20BCDD6E7457521AE1B8","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/workflow-10-cancellation.json","json","499","30F5D16CDEC9730ACCFB9ADA2A451A4A394E6AD9012623444ED0CC00864009AC","VERIFIED","Retain","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/011-progress-report-submitted.json","json","304","957945DC93DC1DE434ABE4EF5F47052C76C8F9CE67EA6C777DE561B51175E838","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/012-tutor-lesson-note-created.json","json","303","459D8CFDD364328F3339E303888D2EAF377B33CFEDA1EB7B774D56C5BC48FA24","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/013-support-escalated.json","json","299","4341ACC95A183866E724F98172B4B82776A76E0259A21B580DDD90576954D135","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/014-tutor-payout-ready.json","json","289","05F498A0E080F2E890FA54053E4F9ACE91C5C2D8F896410E7A324EEF707AF64A","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/015-parent-review-created.json","json","304","BCDC3BAA6C8186CDDC2EDCC52EDD643341DC651DDF5934C8427E39FF777D667F","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/completion/016-resource-recommended.json","json","301","F95C7FCC538FA0485C8DEBFCF543E186304C4504021A50B184970CF4F14CD392","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/001-parent-request-tutor.json","json","1371","2AAD918DC6B1EEBC0326C7C68B1A4771F81420C9B78BC4DB5BEA864F687A7A0F","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/002-tutor-application.json","json","1277","692E29270AC0AFE798D48A111FE86432CA2EE80F723FA025DCF1D1391A85F1E6","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/003-tutor-approved.json","json","1256","AAC4BA84F32F7022DCD0DD7C20B01B4296F92B82D91FCCA8C7C3414394D16F54","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/004-student-created.json","json","1128","E8101ECE3F5229A6BF72634068C735DB79D16562752C8368E0576C292B4F76B2","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/005-booking-created.json","json","1231","737E2CB33C2253BD5575D40D64DF0A6AD44471EA35E9CB2194ED509EDE9DF7E8","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/006-booking-cancelled.json","json","1118","16FFE0741E5DBB619546775DA6C5757EAB77DE10ED8CBFC5FA6917FD77BA4C22","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/007-payment-received.json","json","1232","9E475CEB8C1D6229C17A5DEAE8213B9E03731C417BD152866EAABA9AA90AAA96","DUPLICATE","CONSOLIDATE","low"
"NextGenTutors-Companion","NextGenTutors-Companion/integrate/catalog/v2/008-lesson-completed.json","json","1118","BC84B6427EFF48F20A556002DB2DE06F9CF89013462A09A55891DFAD42419861","DUPLICATE","CONSOLIDATE","low"
